,norse_poems,norse_poems_no_italics,name,abbreviation,volume,author
2183,"Ek sá fljúga         fugla marga: 
aldrtjón Ellu,         eggdauða menn, 
ben bíldskorna,         buðlung Dana, 
þjónustumey,         þunga báru. ","Ek sá fljúga         fugla marga: 
aldrtjón Ellu,         eggdauða menn, 
ben bíldskorna,         buðlung Dana, 
þjónustumey,         þunga báru. ",Gátur,Anon Gát 1<sup>III</sup>,3,Hjálmarr inn hugumstóri 
2184,"Enn sá ek fljúga         öðru sinni: 
skorinn línskauta         ok skip Þráins, 
járn ór afli,         útleidda sál, 
konu kjötnefnda         fyr kvið neðan. ","Enn sá ek fljúga         öðru sinni: 
skorinn línskauta         ok skip Þráins, 
járn ór afli,         útleidda sál, 
konu kjötnefnda         fyr kvið neðan. ",Gátur,Anon Gát 2<sup>III</sup>,3,Hjálmarr inn hugumstóri 
2185,"Þá sá ek fljúga         þriðja sinni: 
silki saumat         ok sænska menn, 
Gunnlaugs bana         ok goða brenni, 
kú kollótta         ok kvíslatré, 
gnúp gildligan;         gettu, hvat þeir heita! ","Þá sá ek fljúga         þriðja sinni: 
silki saumat         ok sænska menn, 
Gunnlaugs bana         ok goða brenni, 
kú kollótta         ok kvíslatré, 
gnúp gildligan;         gettu, hvat þeir heita! ",Gátur,Anon Gát 3<sup>III</sup>,3,Hjálmarr inn hugumstóri 
2186,"Hvé fyr leik, en lauka 
Lofn kunni þa<i>t</i> stofna, 
stórvænn, styrjar kenni, 
stendr línapaldr mínum. ","Hvé fyr leik, en lauka 
Lofn kunni þat stofna, 
stórvænn, styrjar kenni, 
stendr línapaldr mínum. ",Stanzas from Laufás Edda,Anon  1<sup>III</sup>,3,Hjálmarr inn hugumstóri 
2187,"Spíru semi hǫnd hér 
hringa; birtisk virðing. ","Spíru semi hǫnd hér 
hringa; birtisk virðing. ",Stanzas from Laufás Edda,Anon  2<sup>III</sup>,3,Hjálmarr inn hugumstóri 
2188,"Sigrunnit kømr svanna 
serkland at mér grandi; 
Sólmarkar drepr serkjar 
samland við mér gamni. ","Sigrunnit kømr svanna 
serkland at mér grandi; 
Sólmarkar drepr serkjar 
samland við mér gamni. ",Stanzas from Laufás Edda,Anon  3<sup>III</sup>,3,Hjálmarr inn hugumstóri 
2189,"Land verr lofðungr <i>b</i>rǫndum 
lauks máferils hauka; 
hjálmklæðum gefr hilmir 
hvítinga frið lítinn. ","Land verr lofðungr brǫndum 
lauks máferils hauka; 
hjálmklæðum gefr hilmir 
hvítinga frið lítinn. ",Stanzas from Laufás Edda,Anon  4<sup>III</sup>,3,Hjálmarr inn hugumstóri 
2190,"Ok óþokkaðr okkar 
ostmýgir br<i>au</i>ðgýgi; 
bjúg<i>r</i> elr sorg um saurga 
saupstríðir flot-Gríði. ","Ok óþokkaðr okkar 
ostmýgir brauðgýgi; 
bjúgr elr sorg um saurga 
saupstríðir flot-Gríði. ",Stanzas from Laufás Edda,Anon  5<sup>III</sup>,3,Hjálmarr inn hugumstóri 
2191,"Ok orðvísa Ásu 
járnraddar svá kvaddi. ","Ok orðvísa Ásu 
járnraddar svá kvaddi. ",Stanzas from Laufás Edda,Anon  6<sup>III</sup>,3,Hjálmarr inn hugumstóri 
2192,"Vát*r kom v<i>í</i>st at rétta 
val<i>l</i>finnandi linna 
— mærð era mjúklig orðin 
mín — Víðblinda svíni. ","Vát*r kom víst at rétta 
vallfinnandi linna 
— mærð era mjúklig orðin 
mín — Víðblinda svíni. ",Stanzas from Laufás Edda,Anon  7<sup>III</sup>,3,Hjálmarr inn hugumstóri 
2193,"Kveða skal hróðr fyr hríðar 
hræblakks viðum sævar 
— drykkr var Dúrnis rekkum 
døkkr — ljósara nøkkvi. ","Kveða skal hróðr fyr hríðar 
hræblakks viðum sævar 
— drykkr var Dúrnis rekkum 
døkkr — ljósara nøkkvi. ",Stanzas from Laufás Edda,Anon  8<sup>III</sup>,3,Hjálmarr inn hugumstóri 
2194,"Á sá hann falla         eitri blandna; 
fákr sparn fótum         foldar sveita. ","Á sá hann falla         eitri blandna; 
fákr sparn fótum         foldar sveita. ",Stanzas from Laufás Edda,Anon  9<sup>III</sup>,3,Hjálmarr inn hugumstóri 
2195,"And<i>r</i>i er ek mýgi*         upp með vágsbotni; 
        kom ek at dals dreyra. ","Andri er ek mýgi*         upp með vágsbotni; 
        kom ek at dals dreyra. ",Stanzas from Laufás Edda,Anon  10<sup>III</sup>,3,Hjálmarr inn hugumstóri 
2196,"Dagr reið Drǫsli         en Dvalinn Móðni, 
Hǫð Hjálmþér         en Haki Fáki. 
Reið bani Belja         Blóðughófa 
en Skævaði         skati Haddingja. ","Dagr reið Drǫsli         en Dvalinn Móðni, 
Hǫð Hjálmþér         en Haki Fáki. 
Reið bani Belja         Blóðughófa 
en Skævaði         skati Haddingja. ",Kálfsvísa,Þul Kálfv 1<sup>III</sup>,3,Hjálmarr inn hugumstóri 
2197,"Vésteinn Vali         en Vifill Stúfi, 
Meinþjófr Mói         en Morginn Vakri. ","Vésteinn Vali         en Vifill Stúfi, 
Meinþjófr Mói         en Morginn Vakri. ",Kálfsvísa,Þul Kálfv 2<sup>III</sup>,3,Hjálmarr inn hugumstóri 
2198,"Áli Hrafni,         — til íss riðu —
en annarr austr         und Aðilsi 
grár hvarfaði         geiri undaðr. ","Áli Hrafni,         — til íss riðu —
en annarr austr         und Aðilsi 
grár hvarfaði         geiri undaðr. ",Kálfsvísa,Þul Kálfv 3<sup>III</sup>,3,Hjálmarr inn hugumstóri 
2199,"Bjǫrn reið Blakki         en Bíarr Kerti, 
Atli Glaumi         en Aðils Slungni, 
Hǫgni Hǫlkvi         en Haraldr Fǫlkvi, 
Gunnarr Gota         en Grana Sigurðr. ","Bjǫrn reið Blakki         en Bíarr Kerti, 
Atli Glaumi         en Aðils Slungni, 
Hǫgni Hǫlkvi         en Haraldr Fǫlkvi, 
Gunnarr Gota         en Grana Sigurðr. ",Kálfsvísa,Þul Kálfv 4<sup>III</sup>,3,Hjálmarr inn hugumstóri 
2200,"Hrafn ok Sleipnir,         hestar ágætir, 
Valr ok Léttfeti,         vas þar Tjaldari, 
Gulltoppr ok Goti,         getit heyrðak Sóta, 
        Mór ok Lungr með Mari. ","Hrafn ok Sleipnir,         hestar ágætir, 
Valr ok Léttfeti,         vas þar Tjaldari, 
Gulltoppr ok Goti,         getit heyrðak Sóta, 
        Mór ok Lungr með Mari. ",Þorgrímsþula I,Þul Þorgþ I 1<sup>III</sup>,3,Hjálmarr inn hugumstóri 
2201,"Vigg ok Stúfr         vas með Skævaði, 
        Þegn knátti Blakkr bera; 
Silfrtoppr ok Sinir,         svá heyrðak Fáks of getit, 
        Gullfaxi ok Jór með goðum. ","Vigg ok Stúfr         vas með Skævaði, 
        Þegn knátti Blakkr bera; 
Silfrtoppr ok Sinir,         svá heyrðak Fáks of getit, 
        Gullfaxi ok Jór með goðum. ",Þorgrímsþula I,Þul Þorgþ I 2<sup>III</sup>,3,Hjálmarr inn hugumstóri 
2202,"Blóðughófi hét hestr         ok bera kváðu 
        ǫflgan Atriða; 
Gísl ok Falhófnir,         Glær ok Skeiðbrimir, 
        þar vas ok Gyllis of getit. ","Blóðughófi hét hestr         ok bera kváðu 
        ǫflgan Atriða; 
Gísl ok Falhófnir,         Glær ok Skeiðbrimir, 
        þar vas ok Gyllis of getit. ",Þorgrímsþula I,Þul Þorgþ I 3<sup>III</sup>,3,Hjálmarr inn hugumstóri 
2203,"Gamalla øxna nǫfn         hefk gǫrla fregit: 
þeira Rauðs ok Hœfis,         Rekinn ok Kýrr, 
Himinhrjóðr ok Apli,         Arfr ok Arfuni. ","Gamalla øxna nǫfn         hefk gǫrla fregit: 
þeira Rauðs ok Hœfis,         Rekinn ok Kýrr, 
Himinhrjóðr ok Apli,         Arfr ok Arfuni. ",Þorgrímsþula II,Þul Þorgþ II 1<sup>III</sup>,3,Hjálmarr inn hugumstóri 
2204,"Atli, Fróði,         Áli, Glammi, 
Beiti, Áti         ok Beimuni, 
Auðmundr, Guðmundr,         Atall ok Gestill, 
Geitir, Gauti,         Gylfi, Sveiði. ","Atli, Fróði,         Áli, Glammi, 
Beiti, Áti         ok Beimuni, 
Auðmundr, Guðmundr,         Atall ok Gestill, 
Geitir, Gauti,         Gylfi, Sveiði. ",Sækonunga heiti,Þul Sækonunga 1<sup>III</sup>,3,Hjálmarr inn hugumstóri 
2205,"Gœir, Eynæfir,         Gaupi ok Endill, 
Skekkill, Ekkill,         Skefill ok Sǫlvi, 
Hálfr ok Hemlir,         Hárekr ok Górr, 
Hagbarðr, Haki,         Hrauðnir, Meiti. ","Gœir, Eynæfir,         Gaupi ok Endill, 
Skekkill, Ekkill,         Skefill ok Sǫlvi, 
Hálfr ok Hemlir,         Hárekr ok Górr, 
Hagbarðr, Haki,         Hrauðnir, Meiti. ",Sækonunga heiti,Þul Sækonunga 2<sup>III</sup>,3,Hjálmarr inn hugumstóri 
2206,"Hjǫrolfr ok Hrauðungr,         Hǫgni, Mýsingr, 
Hundingr, Hvítingr,         Heiti, Mævill, 
Hjalmarr, Móir,         Hœmir, Mævi, 
Róði, Rakni,         Rær ok Leifi. ","Hjǫrolfr ok Hrauðungr,         Hǫgni, Mýsingr, 
Hundingr, Hvítingr,         Heiti, Mævill, 
Hjalmarr, Móir,         Hœmir, Mævi, 
Róði, Rakni,         Rær ok Leifi. ",Sækonunga heiti,Þul Sækonunga 3<sup>III</sup>,3,Hjálmarr inn hugumstóri 
2207,"Randvér, Rǫkkvi,         Reifnir, Leifnir, 
Næfill, Ræfill,         Nóri, Lyngvi, 
Byrvill, Kílmundr,         Beimi, Jórekr, 
Ásmundr, Þvinnill,         Yngvi, Teiti. ","Randvér, Rǫkkvi,         Reifnir, Leifnir, 
Næfill, Ræfill,         Nóri, Lyngvi, 
Byrvill, Kílmundr,         Beimi, Jórekr, 
Ásmundr, Þvinnill,         Yngvi, Teiti. ",Sækonunga heiti,Þul Sækonunga 4<sup>III</sup>,3,Hjálmarr inn hugumstóri 
2208,"Virfill, Vinnill,         Vandill, Sǫlsi, 
Gautrekr ok Húnn,         Gjúki, Buðli, 
Hómarr, Hnefi,         Hǫrvi, Sǫrvi. 
Sékkat ek fleiri         sækonunga. ","Virfill, Vinnill,         Vandill, Sǫlsi, 
Gautrekr ok Húnn,         Gjúki, Buðli, 
Hómarr, Hnefi,         Hǫrvi, Sǫrvi. 
Sékkat ek fleiri         sækonunga. ",Sækonunga heiti,Þul Sækonunga 5<sup>III</sup>,3,Hjálmarr inn hugumstóri 
2209,"Mank haukstalda         heiti segja: 
allvaldr, fylkir         ok afraki, 
bragningr, ǫðlingr,         buðlungr, dǫglingr, 
ǫðlingr ok gramr,         jǫfurr ok tyggi. ","Mank haukstalda         heiti segja: 
allvaldr, fylkir         ok afraki, 
bragningr, ǫðlingr,         buðlungr, dǫglingr, 
ǫðlingr ok gramr,         jǫfurr ok tyggi. ",Konunga heiti,Þul Konunga 1<sup>III</sup>,3,Hjálmarr inn hugumstóri 
2210,"Hildingr, harri         ok hertogi, 
mæringr, hilmir,         mildingr ok Nór<i>r</i>, 
lofðungr, niflungr         ok landreki, 
þengill, vísi,         þjóðann, konungr. ","Hildingr, harri         ok hertogi, 
mæringr, hilmir,         mildingr ok Nórr, 
lofðungr, niflungr         ok landreki, 
þengill, vísi,         þjóðann, konungr. ",Konunga heiti,Þul Konunga 2<sup>III</sup>,3,Hjálmarr inn hugumstóri 
2211,"Sinjórr, siklingr,         sjóli, ræsir, 
skjǫldungr, skilfingr,         skyli ok yngvi, 
ynglingr, ylfingr;         eru nú talið 
hǫfuðskjǫldunga         heiti nǫkkur. ","Sinjórr, siklingr,         sjóli, ræsir, 
skjǫldungr, skilfingr,         skyli ok yngvi, 
ynglingr, ylfingr;         eru nú talið 
hǫfuðskjǫldunga         heiti nǫkkur. ",Konunga heiti,Þul Konunga 3<sup>III</sup>,3,Hjálmarr inn hugumstóri 
2212,"Telk Mótsogni         ok Mjǫklituð, 
Miðvið, Muninn         ok Mjǫðvitnir, 
Blin<i>d</i>viðr, Burinn,         Bumburr, Nýi, 
Bívurr, Blávurr,         Bláinn ok Norðri. ","Telk Mótsogni         ok Mjǫklituð, 
Miðvið, Muninn         ok Mjǫðvitnir, 
Blindviðr, Burinn,         Bumburr, Nýi, 
Bívurr, Blávurr,         Bláinn ok Norðri. ",Dverga heiti,Þul Dverga 1<sup>III</sup>,3,Hjálmarr inn hugumstóri 
2213,"Grímr, Nár, Niði,         Níðhǫggr, Dvalinn, 
Náinn, Næfr, Nefi,         Nífengr ok Dolgr, 
Nýráðr ok Nýr,         Norðri ok Suðri, 
Skáværr, Skáfiðr,         Skirvir, Virvir. ","Grímr, Nár, Niði,         Níðhǫggr, Dvalinn, 
Náinn, Næfr, Nefi,         Nífengr ok Dolgr, 
Nýráðr ok Nýr,         Norðri ok Suðri, 
Skáværr, Skáfiðr,         Skirvir, Virvir. ",Dverga heiti,Þul Dverga 2<sup>III</sup>,3,Hjálmarr inn hugumstóri 
2214,"Alþjófr, Austri,         Aurvargr ok Dúfr, 
Ái, Andvar<i>i</i>,         Ǫnn, Draupnir, 
Dóri ok Dagfinnr,         Dulinn ok Ónarr, 
Alfr <i>ok</i> Dellingr,         Óinn ok Dúrnir. ","Alþjófr, Austri,         Aurvargr ok Dúfr, 
Ái, Andvari,         Ǫnn, Draupnir, 
Dóri ok Dagfinnr,         Dulinn ok Ónarr, 
Alfr ok Dellingr,         Óinn ok Dúrnir. ",Dverga heiti,Þul Dverga 3<sup>III</sup>,3,Hjálmarr inn hugumstóri 
2215,"Vindalfr ok Vitr,         Vífir, Óri, 
Varr, Gullmævill,         Viðr ok Ǫlni, 
Ginnarr ok Þrór,         Gandalfr, Þorinn, 
Þekkr, Þrár, Þulinn,         Þrasir ok Fullangr. ","Vindalfr ok Vitr,         Vífir, Óri, 
Varr, Gullmævill,         Viðr ok Ǫlni, 
Ginnarr ok Þrór,         Gandalfr, Þorinn, 
Þekkr, Þrár, Þulinn,         Þrasir ok Fullangr. ",Dverga heiti,Þul Dverga 4<sup>III</sup>,3,Hjálmarr inn hugumstóri 
2216,"Fáinn, Fár*, Fíli,         Fjǫlsviðr, Glóinn, 
Fiðr, Hár, Farli,         Frosti ok Tigv<i>i</i>, 
Hannarr, Forvé,         Heptifíli, 
Heri, Hǫgstari         ok Hornbori. ","Fáinn, Fár*, Fíli,         Fjǫlsviðr, Glóinn, 
Fiðr, Hár, Farli,         Frosti ok Tigvi, 
Hannarr, Forvé,         Heptifíli, 
Heri, Hǫgstari         ok Hornbori. ",Dverga heiti,Þul Dverga 5<sup>III</sup>,3,Hjálmarr inn hugumstóri 
2217,"Hljóðolfr, Kíli,         Hildingr ok Litr, 
Ráðspakr, Lofarr,         Reginn ok Ljómi, 
Ráðsviðr, Lóinn,         Rekkr ok Eitri, 
Jaki, Eggmóinn,         Eikinskjaldi. ","Hljóðolfr, Kíli,         Hildingr ok Litr, 
Ráðspakr, Lofarr,         Reginn ok Ljómi, 
Ráðsviðr, Lóinn,         Rekkr ok Eitri, 
Jaki, Eggmóinn,         Eikinskjaldi. ",Dverga heiti,Þul Dverga 6<sup>III</sup>,3,Hjálmarr inn hugumstóri 
2218,"Ek mun jǫtna         inna heiti: 
Ymir, Gangr, Mímir,         Iði ok Þjazi, 
Hrungnir, Hrímnir,         Hrauðnir, Grímnir, 
Hveðrungr, Hafli,         Hripstoðr, Gymir. ","Ek mun jǫtna         inna heiti: 
Ymir, Gangr, Mímir,         Iði ok Þjazi, 
Hrungnir, Hrímnir,         Hrauðnir, Grímnir, 
Hveðrungr, Hafli,         Hripstoðr, Gymir. ",Jǫtna heiti I,Þul Jǫtna I 1<sup>III</sup>,3,Hjálmarr inn hugumstóri 
2219,"Harðverkr, Hrøkkvir         ok Hástigi, 
Hræsvelgr, Herkir         ok Hrímgrímnir, 
Hymir ok Hrímþurs,         Hvalr, Þrígeitir, 
Þrymr, Þrúðgelmir,         Þistilbarði. ","Harðverkr, Hrøkkvir         ok Hástigi, 
Hræsvelgr, Herkir         ok Hrímgrímnir, 
Hymir ok Hrímþurs,         Hvalr, Þrígeitir, 
Þrymr, Þrúðgelmir,         Þistilbarði. ",Jǫtna heiti I,Þul Jǫtna I 2<sup>III</sup>,3,Hjálmarr inn hugumstóri 
2220,"Geirrøðr, Fyrnir,         Galarr, Þrívaldi, 
Fjǫlverkr, Geitir,         Fleggr, Blapþvari, 
Fornjótr, Sprettingr,         Fjalarr, Stígandi, 
Sómr ok Svásuðr,         Svárangr, Skrati. ","Geirrøðr, Fyrnir,         Galarr, Þrívaldi, 
Fjǫlverkr, Geitir,         Fleggr, Blapþvari, 
Fornjótr, Sprettingr,         Fjalarr, Stígandi, 
Sómr ok Svásuðr,         Svárangr, Skrati. ",Jǫtna heiti I,Þul Jǫtna I 3<sup>III</sup>,3,Hjálmarr inn hugumstóri 
2221,"Surtr ok Stórverkr,         Sækarlsmúli, 
Skorir, Skrýmir,         Skerkir, Salfangr, 
Ǫskruðr ok Svartr,         Anduðr, Stúmi, 
Alsvartr, Aurnir,         Ámr ok Skalli. ","Surtr ok Stórverkr,         Sækarlsmúli, 
Skorir, Skrýmir,         Skerkir, Salfangr, 
Ǫskruðr ok Svartr,         Anduðr, Stúmi, 
Alsvartr, Aurnir,         Ámr ok Skalli. ",Jǫtna heiti I,Þul Jǫtna I 4<sup>III</sup>,3,Hjálmarr inn hugumstóri 
2222,"Kǫttr, Ǫsgrúi         ok Alfarinn, 
Vindsvalr, Víparr         ok Vafþrúðnir, 
Eldr, Aurgelmir,         Ægir, Rangbeinn, 
Vindr, Víðblindi,         Vingnir, Leifi. ","Kǫttr, Ǫsgrúi         ok Alfarinn, 
Vindsvalr, Víparr         ok Vafþrúðnir, 
Eldr, Aurgelmir,         Ægir, Rangbeinn, 
Vindr, Víðblindi,         Vingnir, Leifi. ",Jǫtna heiti I,Þul Jǫtna I 5<sup>III</sup>,3,Hjálmarr inn hugumstóri 
2223,"Beinviðr, Bjǫrgolfr         ok Brandingi, 
Dumbr, Bergelmir,         Dofri ok Miðjungr, 
Nati, Søkkmímir;         nú eru upp talið 
ámáttligra         jǫtna heiti. ","Beinviðr, Bjǫrgolfr         ok Brandingi, 
Dumbr, Bergelmir,         Dofri ok Miðjungr, 
Nati, Søkkmímir;         nú eru upp talið 
ámáttligra         jǫtna heiti. ",Jǫtna heiti I,Þul Jǫtna I 6<sup>III</sup>,3,Hjálmarr inn hugumstóri 
2224,"Enn eru eptir         jǫtna heiti: 
Eimgeitir, Verr,         Ímr, Hringvǫlnir, 
Viddi, Víðgrípr,         Vandill, Gyllir, 
Grímnir, Glaumarr,         Glámr, Sámendill, 
Vǫrnir, Harðgreipr         ok Vagnhǫfði. ","Enn eru eptir         jǫtna heiti: 
Eimgeitir, Verr,         Ímr, Hringvǫlnir, 
Viddi, Víðgrípr,         Vandill, Gyllir, 
Grímnir, Glaumarr,         Glámr, Sámendill, 
Vǫrnir, Harðgreipr         ok Vagnhǫfði. ",Jǫtna heiti II,Þul Jǫtna II 1<sup>III</sup>,3,Hjálmarr inn hugumstóri 
2225,"Kyrmir, Suttungr         ok Kaldgrani, 
jǫtunn, Óglaðnir         ok Aurgrímnir, 
Gillingr, Gripnir,         Gusir, Ófóti, 
Hlói, Ganglati         ok Helreginn. ","Kyrmir, Suttungr         ok Kaldgrani, 
jǫtunn, Óglaðnir         ok Aurgrímnir, 
Gillingr, Gripnir,         Gusir, Ófóti, 
Hlói, Ganglati         ok Helreginn. ",Jǫtna heiti II,Þul Jǫtna II 2<sup>III</sup>,3,Hjálmarr inn hugumstóri 
2226,"Hrossþjófr, Dúrnir,         Hundalfr, Baugi, 
Hrauðungr, Fenrir,         Hróarr ok Miði. ","Hrossþjófr, Dúrnir,         Hundalfr, Baugi, 
Hrauðungr, Fenrir,         Hróarr ok Miði. ",Jǫtna heiti II,Þul Jǫtna II 3<sup>III</sup>,3,Hjálmarr inn hugumstóri 
2227,"Skal ek trollkvenna         telja heiti: 
Gríðr ok Gnissa,         Grýla, Brýja, 
Glumra, Geitla,         Gríma ok Bakrauf, 
Guma, Gestilja,         Grottintanna. ","Skal ek trollkvenna         telja heiti: 
Gríðr ok Gnissa,         Grýla, Brýja, 
Glumra, Geitla,         Gríma ok Bakrauf, 
Guma, Gestilja,         Grottintanna. ",Trollkvenna heiti,Þul Trollkvenna 1<sup>III</sup>,3,Hjálmarr inn hugumstóri 
2228,"Gjalp, Hyrrokkin,         Hengikepta, 
Gneip ok Gnepja,         Geysa, hála, 
Hǫrn ok Hrúga,         Harðgreip, Forað, 
Hrygða, Hveðra         ok Hǫlgabrúðr. ","Gjalp, Hyrrokkin,         Hengikepta, 
Gneip ok Gnepja,         Geysa, hála, 
Hǫrn ok Hrúga,         Harðgreip, Forað, 
Hrygða, Hveðra         ok Hǫlgabrúðr. ",Trollkvenna heiti,Þul Trollkvenna 2<sup>III</sup>,3,Hjálmarr inn hugumstóri 
